Arquivo,Modelo,Referencia,Hipotese,WER,CER,RTF,BERTScore
242526_nurc_.wav,Whisper,eu tive a oportunidade de assistir lá na disneylândia o que eles chamam de cinema trezentos e sessenta graus,Eu tive a oportunidade de assistir o link aqui no lado do que eles deixam de cinema 360°.,0.5789473684210527,0.42592592592592593,0.17841400311584582,0.7869956
242526_nurc_.wav,Wav2Vec2,eu tive a oportunidade de assistir lá na disneylândia o que eles chamam de cinema trezentos e sessenta graus,eu tinho oportundade de assistir lá a teenelandao que kerixando um de cinema trezentas e sessenta graus,0.47368421052631576,0.2222222222222222,0.13028452267296986,0.79290867
243350_nurc_.wav,Vosk,mas mudou setenta e cinco setenta e seis setenta e sete setenta e oito os carros tem uma feição quase igual,o o quadro igual,0.9523809523809523,0.8785046728971962,0.2151058116068556,0.6796141
243350_nurc_.wav,Whisper,mas mudou setenta e cinco setenta e seis setenta e sete setenta e oito os carros tem uma feição quase igual,"euakovizo exit accepted, academos o debate chamado العش believer oouvertes e parecam um pouco dumENTE",0.9523809523809523,0.7757009345794392,0.6715324485941588,0.62126505
243350_nurc_.wav,Wav2Vec2,mas mudou setenta e cinco setenta e seis setenta e sete setenta e oito os carros tem uma feição quase igual,ai mur do setenta e cinta nileses hadeset se atendo ru oescarro tem umafeição clarigual,0.8571428571428571,0.411214953271028,0.11936512940287865,0.6674558
242612_nurc_.wav,Vosk,por exemplo las vegas tinha que existir ar condicionado nos automóveis devido ao calor intenso da cidade,e o e,1.0,0.9519230769230769,0.21545625909284277,0.5798811
242612_nurc_.wav,Whisper,por exemplo las vegas tinha que existir ar condicionado nos automóveis devido ao calor intenso da cidade,"Por exemplo, mais todas as pernas ficam fazendo alguma forma um facilitador com tenso,",0.8823529411764706,0.6442307692307693,0.7233136923400169,0.68958235
242612_nurc_.wav,Wav2Vec2,por exemplo las vegas tinha que existir ar condicionado nos automóveis devido ao calor intenso da cidade,r exemplo gasvega tim que existir a refundicionárme denamavei vivido acaboio têntisclassidade,0.8235294117647058,0.3942307692307692,0.12443005393128102,0.6270994
243334_nurc_.wav,Vosk,porque se a gente olha pra um carro daquele nós encontramos as características do primeiro carro lançado,,1.0,1.0,0.2412124511642109,0.0
243334_nurc_.wav,Whisper,porque se a gente olha pra um carro daquele nós encontramos as características do primeiro carro lançado,"porque se a gente olha para um carro, aquele nós encontramos as caras da minha risca do primeiro carro lançado.",0.35294117647058826,0.17307692307692307,0.11342338594344736,0.85761976
243334_nurc_.wav,Wav2Vec2,porque se a gente olha pra um carro daquele nós encontramos as características do primeiro carro lançado,o que essinar gente olha apantarro daquile nós encontramos mas carovevista do primeiro carro laçado,0.5882352941176471,0.2403846153846154,0.12449828258509016,0.707936
242863_nurc_.wav,Vosk,fica pensando como é que um monstro daquele de céu e e de outras coisas assim sobe com tanta facilidade,o bom e e o solo,0.9,0.8640776699029126,0.20612933869039343,0.65832543
242863_nurc_.wav,Whisper,fica pensando como é que um monstro daquele de céu e e de outras coisas assim sobe com tanta facilidade,fica perionto com essa laughabout de série E hoje estou assim sob com tanta facilidade,0.65,0.4174757281553398,0.4688260857719247,0.7290943
242863_nurc_.wav,Wav2Vec2,fica pensando como é que um monstro daquele de céu e e de outras coisas assim sobe com tanta facilidade,ficabelefone com el monstre daquele dissereguiojas dezen sobe com tanta facilida,0.8,0.42718446601941745,0.1346781202238406,0.69210124
242515_nurc_.wav,Vosk,então nós tivemos a oportunidade de assistir umas cenas umas filmagens que são realmente interessantes,,1.0,1.0,0.13168192745231017,0.0
242515_nurc_.wav,Whisper,então nós tivemos a oportunidade de assistir umas cenas umas filmagens que são realmente interessantes,Então nós tivemos a propriedade de assistir uma cena nos fulvais. São Helm em que terça.,0.6666666666666666,0.35294117647058826,0.0692104230852406,0.7698474
242515_nurc_.wav,Wav2Vec2,então nós tivemos a oportunidade de assistir umas cenas umas filmagens que são realmente interessantes,então nós tivemos a ponta edidário de assistir as cenas os shuragas são realmente interessantes,0.4,0.24509803921568626,0.1344105005804712,0.81549716
243125_nurc_.wav,Vosk,oportunidade de comprar alguma coisa de fabricação de de de artesões artísticos mesmo de lá do panamá,o e lado,1.0,0.9207920792079208,0.18335075940206516,0.63995117
243125_nurc_.wav,Whisper,oportunidade de comprar alguma coisa de fabricação de de de artesões artísticos mesmo de lá do panamá,Não emp가 de comprar uma coisa que elaского se aguard Deutschland puffing para a época de Newton que estava se preparando de caricamento do organisms danke a chegar,1.2941176470588236,1.1485148514851484,0.8673058574803955,0.70802945
243125_nurc_.wav,Wav2Vec2,oportunidade de comprar alguma coisa de fabricação de de de artesões artísticos mesmo de lá do panamá,podem idado de comprar alguma coisa por sabrigas andos e havia aéjanjdis deosmeio de lado panana,0.7647058823529411,0.42574257425742573,0.12762365788759306,0.7276841
243111_nurc_.wav,Vosk,o que era uma característica do japão todo quarto todo hotel que a gente foi tinha televisão a cores,o ou o,0.9473684210526315,0.94,0.186164598283111,0.5839193
243111_nurc_.wav,Whisper,o que era uma característica do japão todo quarto todo hotel que a gente foi tinha televisão a cores,fil Lifuffaie Sabia SH Это inglest como você,1.0,0.81,0.6346210356952788,0.6174047
243111_nurc_.wav,Wav2Vec2,o que era uma característica do japão todo quarto todo hotel que a gente foi tinha televisão a cores,eu quero matar a texa de avão todo o quarto apel temftentenalizarhá cores,0.8947368421052632,0.53,0.11896410080970204,0.683671
243135_nurc_.wav,Vosk,já depois da viagem que eu fiz daqui para o panamá quando o avião subiu eu ainda senti um mal estar,o e para o fim o estado,0.8571428571428571,0.8080808080808081,0.30594737908831154,0.6238234
243135_nurc_.wav,Whisper,já depois da viagem que eu fiz daqui para o panamá quando o avião subiu eu ainda senti um mal estar,A gente já viu um deviceecho e lá fur时 do modo no caso da Rumor! E é a restore ambassador do Indonesi..,1.0476190476190477,0.7878787878787878,0.6862064558327355,0.6484616
243135_nurc_.wav,Wav2Vec2,já depois da viagem que eu fiz daqui para o panamá quando o avião subiu eu ainda senti um mal estar,já depois da viagem couvuida aqui para o panama quando o havia um tume ainda sentimau estat,0.5714285714285714,0.26262626262626265,0.12679276125531896,0.7835807
242817_nurc_.wav,Vosk,no dia que os chineses quiserem acabar com com hong kong é só cortar a água que eles ficam sem água,o o e,1.0,0.9494949494949495,0.26677793397962557,0.55677027
242817_nurc_.wav,Whisper,no dia que os chineses quiserem acabar com com hong kong é só cortar a água que eles ficam sem água,<|si|>ushiteira e rata vacun chama ru penaltyación...,1.0,0.7575757575757576,1.1686197708795418,0.58970016
242817_nurc_.wav,Wav2Vec2,no dia que os chineses quiserem acabar com com hong kong é só cortar a água que eles ficam sem água,dia que o chidueiro será tabar com um um ungaslopolta água pege e suprecenado,0.8095238095238095,0.5252525252525253,0.12268015477793896,0.6887915
243320_nurc_.wav,Vosk,porque tudo que se diz na vida todo mundo tem seu argumento pra dizer que deve ser daquela maneira,e o,1.0,0.9693877551020408,0.13813155197155397,0.5833393
243320_nurc_.wav,Whisper,porque tudo que se diz na vida todo mundo tem seu argumento pra dizer que deve ser daquela maneira,que tudo refρά rapidamente toda o mundo specifically álbumo e acertЕ constraint finalmente,0.8947368421052632,0.6836734693877551,0.5650248821459121,0.6645982
243320_nurc_.wav,Wav2Vec2,porque tudo que se diz na vida todo mundo tem seu argumento pra dizer que deve ser daquela maneira,que todo refibrir na vida todo mundo tem seu algomestabebes deve deve cer daquela manina,0.5263157894736842,0.30612244897959184,0.13037009538960587,0.75749874
242900_nurc_.wav,Vosk,a gente comprava dólar porque em todo local que a gente chegava a gente comprava a moeda do país,,1.0,1.0,0.17923182524717615,0.0
242900_nurc_.wav,Whisper,a gente comprava dólar porque em todo local que a gente chegava a gente comprava a moeda do país,comprar o mafait no local... n Growth Preciso,0.9473684210526315,0.71875,0.7365674621658116,0.6287653
242900_nurc_.wav,Wav2Vec2,a gente comprava dólar porque em todo local que a gente chegava a gente comprava a moeda do país,ele comprava doqe tode local quente chegarente encomprando uma moera do país,0.7894736842105263,0.375,0.1272191156580105,0.7232631
aai3QcbLetk-0016.wav,Vosk,do que o que eu estou falando agora simplesmente porque é novo simplesmente porque é diferente a gente adora isso se a gente for pensar bem as filas na porta da apple da loja da samsung quando vai sair um telefone novo atesta isso as pessoas querem coisas novas a gente quer a novidade a gente quer ver o que que tem de diferente,bom horas as filas na obra telefone novo até querem coisas novas novidades,0.875,0.7933130699088146,0.22381436607064722,0.67454916
aai3QcbLetk-0016.wav,Whisper,do que o que eu estou falando agora simplesmente porque é novo simplesmente porque é diferente a gente adora isso se a gente for pensar bem as filas na porta da apple da loja da samsung quando vai sair um telefone novo atesta isso as pessoas querem coisas novas a gente quer a novidade a gente quer ver o que que tem de diferente,"do que eu me vou falando agora, simplesmente um pequeno, simplesmente um pequeno, mas a gente agora é isso, a gente vou pensar em as filas na porta da época ou da laflação sombrando mais à minha telefone novo, até as três, as pessoas querem coisas nomes, a gente querem a novidade, a gente querem ver o que tem diferente.",0.484375,0.3069908814589666,0.07785881218844898,0.7963012
aai3QcbLetk-0016.wav,Wav2Vec2,do que o que eu estou falando agora simplesmente porque é novo simplesmente porque é diferente a gente adora isso se a gente for pensar bem as filas na porta da apple da loja da samsung quando vai sair um telefone novo atesta isso as pessoas querem coisas novas a gente quer a novidade a gente quer ver o que que tem de diferente,do que eu vu bouvalos agora simplesmente me quedou simplesmente que que é diferenteas gente atorais jentes vou pensar bem nas filas na porta da éma ou da loja açãosunge quando varsar no telefone novo a testares as pessoas querem coisas novas entite ra novidaded e que havia o guicrande diferente,0.625,0.2917933130699088,0.12470044229672925,0.76244456
aai3QcbLetk-0046.wav,Vosk,não é tão boa assim não resolve tanto o problema então o problema é a pessoa de novo né então a gente tira ela a pessoa então pra a gente achar a pessoa certa pra fazer o que você precisa no lugar que você precisa no interesse que você precisa na empresa do jeito que é hoje você tem uma chance em sete milhões,então hoje o problema fazer o que você precisa lugares que você precisa fazer crescido empresa você,0.8125,0.7258064516129032,0.21790434404746775,0.74722975
aai3QcbLetk-0046.wav,Whisper,não é tão boa assim não resolve tanto o problema então o problema é a pessoa de novo né então a gente tira ela a pessoa então pra a gente achar a pessoa certa pra fazer o que você precisa no lugar que você precisa no interesse que você precisa na empresa do jeito que é hoje você tem uma chance em sete milhões,"Não é tão bom assim, o redvolfe é tanto problema. Então, problema é a pessoa de novo, né? Então, a gente tira ela a pessoa. Então, para a gente achar a pessoa certa, para fazer o que você precisa. No lugar de você precisa, na melhoria, se você precisa, na imbrança. No jeito que é hoje, você tem alguma chance em 7 milhões.",0.25,0.1774193548387097,0.06887580930572196,0.8194211
aai3QcbLetk-0046.wav,Wav2Vec2,não é tão boa assim não resolve tanto o problema então o problema é a pessoa de novo né então a gente tira ela a pessoa então pra a gente achar a pessoa certa pra fazer o que você precisa no lugar que você precisa no interesse que você precisa na empresa do jeito que é hoje você tem uma chance em sete milhões,centa um powske no redvalve tanto o problema e tal problema e a pessoa de novo na então aditira ela avisor ao agente a chapa es soa certa a fazer o que você precisa o lugar que você precisa o melhoresse você preciso na empresa no jeito que é hoje você tem uma chança em sete filhões,0.484375,0.22580645161290322,0.1252539010392022,0.8169266
aai3QcbLetk-0006.wav,Vosk,obstáculo difícil e o engraçado dessas histórias era que sempre as pe os integrantes das equipes tinham habilidades e competências muito diferentes e aquelas diferenças eram fundamentais pra ver pra vitória da equipe a terceira coisa que era presente na mesma infância era,difícil os integrantes habilidade muitos a casa diferenças fundamentais era presente,0.8372093023255814,0.7058823529411765,0.225200527995761,0.6613042
aai3QcbLetk-0006.wav,Whisper,obstáculo difícil e o engraçado dessas histórias era que sempre as pe os integrantes das equipes tinham habilidades e competências muito diferentes e aquelas diferenças eram fundamentais pra ver pra vitória da equipe a terceira coisa que era presente na mesma infância era,o estado difícil. E o engraçado dessas histórias era que sempre as pessoas os integrantes das equipe tinham habilidades e competências muito diferentes e aquelas diferenças eram fundamentais para o auditorio da equipe. O terceiro coisa que era presente na minha infância era...,0.2558139534883721,0.11764705882352941,0.05651427795851256,0.84577346
aai3QcbLetk-0006.wav,Wav2Vec2,obstáculo difícil e o engraçado dessas histórias era que sempre as pe os integrantes das equipes tinham habilidades e competências muito diferentes e aquelas diferenças eram fundamentais pra ver pra vitória da equipe a terceira coisa que era presente na mesma infância era,nstar l o difício e o ingaçado dessas hisdórias era dicennas meos integrantes das equips de comabilidades e competências muito diferentes e a gasa diferenças eram fundamentais bramenpladitória da equipeo terceiro poifo quera o presente na minha invansia era,0.6511627906976745,0.21691176470588236,0.12264628226547732,0.73298824
aai3QcbLetk-0031.wav,Vosk,não eh a gente teve um problema a equipe dele foi eh foi pega numa auditoria fazendo algo fora das regras e seguranças da empresa e aquilo me chamou muita atenção porque ele era um cara sempre muito preocupado sempre tava buscando seguir as regras e fazer o correto,não é um problema é que foi auditoria fazendo algo fora segurança da empresa atenção para seguir as regras e fazer,0.673469387755102,0.5773584905660377,0.2096264293305327,0.7708371
aai3QcbLetk-0031.wav,Whisper,não eh a gente teve um problema a equipe dele foi eh foi pega numa auditoria fazendo algo fora das regras e seguranças da empresa e aquilo me chamou muita atenção porque ele era um cara sempre muito preocupado sempre tava buscando seguir as regras e fazer o correto,"Não, a gente teve um problema, a equipe dele foi... Foi pregando uma auditoria fazendo algo fora das regras do segurança da empresa. E aquilo chama muita atenção porque ele é sempre muito preocupado, você está buscando seguir as regras e fazer um correto.",0.2857142857142857,0.16981132075471697,0.06035430925195095,0.85113895
aai3QcbLetk-0031.wav,Wav2Vec2,não eh a gente teve um problema a equipe dele foi eh foi pega numa auditoria fazendo algo fora das regras e seguranças da empresa e aquilo me chamou muita atenção porque ele era um cara sempre muito preocupado sempre tava buscando seguir as regras e fazer o correto,não e enspeireu um problema e que bider foi afoi begando uma aujtoria fazendo algo fora das anegras do seguranço havem presoele última muito genção geias quando m casa senta é muito preocupado senta amonstrando celir as regras e fazia um correr,0.7346938775510204,0.3622641509433962,0.12513745601033846,0.74216735
aai3QcbLetk-0007.wav,Vosk,minha família sempre teve muitos negócios eu quando criança participava e ajudava os funcionários em algumas tarefas bobas como panfletagem ou ficava tocando fita cassete enciclopédia de fita cassete tô entregando muito né ficava tocando fita cassete no rádio,negócio participaram e ajudaram a  área,0.9743589743589743,0.8687258687258688,0.25223002346168977,0.64495367
aai3QcbLetk-0007.wav,Whisper,minha família sempre teve muitos negócios eu quando criança participava e ajudava os funcionários em algumas tarefas bobas como panfletagem ou ficava tocando fita cassete enciclopédia de fita cassete tô entregando muito né ficava tocando fita cassete no rádio,"e vai ver sempre que teve muitos negócios e eu dando a criança participava e ajudava os funcionários de algumas tarefas bobas como uma cedade, eu falo que eu estou dando fitacacete, esse coloquei não é fitacacete, estou empregando muito né, eu quero que eu não dando fitacacete no rádio",0.7948717948717948,0.3783783783783784,0.08185183595171751,0.76393986
aai3QcbLetk-0007.wav,Wav2Vec2,minha família sempre teve muitos negócios eu quando criança participava e ajudava os funcionários em algumas tarefas bobas como panfletagem ou ficava tocando fita cassete enciclopédia de fita cassete tô entregando muito né ficava tocando fita cassete no rádio,minha família sem pe tevea muitos nevosios dejogando friança participava e ajudados funcionários alguns quarenta cobas com o caocedade o fralator da fitacassete se colpetam de tacassete toue ntreirando muito na kaandodar os vilacasseias no raro,0.7948717948717948,0.3127413127413127,0.12402251323689939,0.6971874
aai3QcbLetk-0056.wav,Vosk,sistemas ruins garante pessoas boas o que a gente precisa fazer no final das contas é o líder precisa sair da zo zo da sua zona de conforto e passar a observar ir ao local de trabalho conversar com as pessoas ouvir o que tá acontecendo são elas que sabem,que a gente precisa fazer é o líder ainda azul suas conforto e passa a observar e local de trabalho conversar com as pessoas ouviu zero são elas,0.58,0.4645669291338583,0.2474644428777903,0.7928286
aai3QcbLetk-0056.wav,Whisper,sistemas ruins garante pessoas boas o que a gente precisa fazer no final das contas é o líder precisa sair da zo zo da sua zona de conforto e passar a observar ir ao local de trabalho conversar com as pessoas ouvir o que tá acontecendo são elas que sabem,"sistemas ruins, grandes pessoas gostam. O que a gente precisa fazer no final das contas, é o líder precisa sair das suas onas de conforto e passar a observar e colocar o trabalho, conversar com as pessoas ou ouvir o que está acontecendo. São elas que sabem...",0.28,0.15354330708661418,0.05994245214753796,0.84422123
aai3QcbLetk-0056.wav,Wav2Vec2,sistemas ruins garante pessoas boas o que a gente precisa fazer no final das contas é o líder precisa sair da zo zo da sua zona de conforto e passar a observar ir ao local de trabalho conversar com as pessoas ouvir o que tá acontecendo são elas que sabem,sistemas ruins garns pesoasouasoque gente precisa fazer om fe no das cosas é o lider precesas saídas usam a suas olas de conforto e passar observar e o local de trabalho comersacuom as pessoas ouvir um litarno tecerto são elas que sa,0.58,0.24015748031496062,0.12458556343894858,0.74657893
aai3QcbLetk-0061.wav,Vosk,o ted é muito legal por conta disso porque ele valoriza e da voz aquelas histórias que tão mudando no da mesma forma vocês precisam dar voz as as pessoas dentro da organização de vocês que tão querendo mudar a empresa e construir uma empresa do bem,é muito legal não conta disso ele valoriza e dar voz a hora mudar o mundo da mesma forma vocês precisam dar voz as pessoas vocês estão querendo mudar possui uma empresa do,0.48936170212765956,0.3629032258064516,0.24201861909917882,0.7982265
aai3QcbLetk-0061.wav,Whisper,o ted é muito legal por conta disso porque ele valoriza e da voz aquelas histórias que tão mudando no da mesma forma vocês precisam dar voz as as pessoas dentro da organização de vocês que tão querendo mudar a empresa e construir uma empresa do bem,o pedi é muito legal quanto disso porque ele vai no risco e dá a força aquelas histórias que estão mudando da mesma forma vocês precisam dar a voz a as pessoas dentro da organização de vocês que estão querendo mudar em conseguimos quem quer输id another,0.46808510638297873,0.24193548387096775,0.24048338333765665,0.84412634
aai3QcbLetk-0061.wav,Wav2Vec2,o ted é muito legal por conta disso porque ele valoriza e da voz aquelas histórias que tão mudando no da mesma forma vocês precisam dar voz as as pessoas dentro da organização de vocês que tão querendo mudar a empresa e construir uma empresa do bem,o tedi é muito legal que quanta tisspo quele valoriza e dá a foso àquelas histórias estão mudando ao mundoda lez ma forma vocês precisam dar rosas em as pessoas nem comimentação de vocês que tão queria mudar a empresa de construir uma empresivo bem,0.5319148936170213,0.23790322580645162,0.12292770652083662,0.79573005
aai3QcbLetk-0050.wav,Vosk,você contratar uma pessoa e eu falei isso aqui você contratar uma pessoa pra fazer o que você precisa que seja feito essa lógica das organizações tá muito equivocada você não precisa contratar alguém pra se livrar de uma responsabilidade,uma pessoa eu falei isso aqui uma pessoa é fazendo que você precisa essa lógica das organizações muito divulgado não precisa se livrar de responsabilidade,0.45,0.38396624472573837,0.1900803965574722,0.81223154
aai3QcbLetk-0050.wav,Whisper,você contratar uma pessoa e eu falei isso aqui você contratar uma pessoa pra fazer o que você precisa que seja feito essa lógica das organizações tá muito equivocada você não precisa contratar alguém pra se livrar de uma responsabilidade,"Você que manda uma pessoa e eu falei isso aqui, você que manda uma pessoa para fazer o que você precisa ser de a vez? Essa lógica das organizações está muito equivocada. Os não precisa contactar alguém, mas sim, frágil e responsabilidade.",0.425,0.22362869198312235,0.05505845819642168,0.8078341
aai3QcbLetk-0050.wav,Wav2Vec2,você contratar uma pessoa e eu falei isso aqui você contratar uma pessoa pra fazer o que você precisa que seja feito essa lógica das organizações tá muito equivocada você não precisa contratar alguém pra se livrar de uma responsabilidade,onsei quando ando uma pessoa e eu falei isso aqui você vevatar uma pessoa para fazer o que você precisa se seja-feitoessa lójica das organizações está muito edvogavoc não psepara na almuém na siry frati da responsabilidade,0.525,0.25316455696202533,0.12379609225378181,0.7500338
aai3QcbLetk-0027.wav,Vosk,e que esse rapaz logo logo foi promovido virou supervisor com razão né ele era um cara tinha o respeito da equipe as pessoas gostavam dele enfim muito bacana alguns meses depois eu cada vez que eu ia lá era mais difícil vê lo,rapaz muito vez mais visível,0.9090909090909091,0.8844444444444445,0.26337622354427975,0.6459518
aai3QcbLetk-0027.wav,Whisper,e que esse rapaz logo logo foi promovido virou supervisor com razão né ele era um cara tinha o respeito da equipe as pessoas gostavam dele enfim muito bacana alguns meses depois eu cada vez que eu ia lá era mais difícil vê lo,"E que esse rapaz é bom foi promovido. E o que você tem visor? Com razão. Ele era um cara... Tiu respeito de equipe, os pessoas gostaram dele... enfim, muito bacana. Alguns meses depois, e cada vez que eu via lá era mais difícil ver.",0.4090909090909091,0.2222222222222222,0.08195902531345686,0.7792832
aai3QcbLetk-0027.wav,Wav2Vec2,e que esse rapaz logo logo foi promovido virou supervisor com razão né ele era um cara tinha o respeito da equipe as pessoas gostavam dele enfim muito bacana alguns meses depois eu cada vez que eu ia lá era mais difícil vê lo,e que esse rapaz au llogo foi promovido meu esupervisor ou nasalta ele éra um cara tinha um recebeito deeguips pesos nosnavam dele em fim um muito malhoralguns meses depois o cadavez que havia lá ra nas difícil vê-lo,0.6363636363636364,0.24888888888888888,0.12555238790810108,0.7486837
aai3QcbLetk-0012.wav,Vosk,todos esses casos do que eu pude que eu podia perceber muito fortemente era que as empresas mais inovadoras que mais produziam resultado eram aquelas empresas que tinham na sua rotina algo diferente o que eu vim compartilhar,muito forte ventos que as empresas mais inovadoras que mais produziam resultado de empresas que tinham a sua rotina,0.6052631578947368,0.5133928571428571,0.2605881099650602,0.75628424
aai3QcbLetk-0012.wav,Whisper,todos esses casos do que eu pude que eu podia perceber muito fortemente era que as empresas mais inovadoras que mais produziam resultado eram aquelas empresas que tinham na sua rotina algo diferente o que eu vim compartilhar,"E com todas essas carrasas do que eu podia perceber muito fortemente, era que as empresas mais innovadoras que mais produciam resultado era que elas empresas que tinham a sua botina algo diferente.",0.5,0.25892857142857145,0.086647633826827,0.85739774
aai3QcbLetk-0012.wav,Wav2Vec2,todos esses casos do que eu pude que eu podia perceber muito fortemente era que as empresas mais inovadoras que mais produziam resultado eram aquelas empresas que tinham na sua rotina algo diferente o que eu vim compartilhar,todas esses casagos eu pude eu podia perceber muito fortemente era qui as empresas mais inovadoiras e mais produziam o resultado era aquelas empresas quetinam a sua dootina algo diferenteo queu vin compartulhar,0.5263157894736842,0.13392857142857142,0.1235187997289572,0.81396765
aai3QcbLetk-0055.wav,Vosk,seja ajam conforme o que eu quero se eu sou chefe eu dou ordem e se ele faz errado ele é demitido pior coisa que pode acontecer dentro da organização é fazer algo diferente do que o chefe pediu e isso é muito problemático,sejam hajam conforme eu quero se chama ordem a pior coisa que pode acontecer algo diferente do chefe isso é muito programa,0.6136363636363636,0.497737556561086,0.22058285772800446,0.76870537
aai3QcbLetk-0055.wav,Whisper,seja ajam conforme o que eu quero se eu sou chefe eu dou ordem e se ele faz errado ele é demitido pior coisa que pode acontecer dentro da organização é fazer algo diferente do que o chefe pediu e isso é muito problemático,"seja o Ajão conforme o que eu quero. Se o seu chefe deu ordem e se ele faz errado, ele é demitido. De alguma coisa que pode acontecer, ele é dano a pesação, é fazer algo diferente do que o chefe pediu. Isso é muito problema.",0.3409090909090909,0.19909502262443438,0.06439061214526495,0.82452613
aai3QcbLetk-0055.wav,Wav2Vec2,seja ajam conforme o que eu quero se eu sou chefe eu dou ordem e se ele faz errado ele é demitido pior coisa que pode acontecer dentro da organização é fazer algo diferente do que o chefe pediu e isso é muito problemático,seja um ajam conforre-me o que eu querose u soucherfe oudou ortem esse ele faz errado ele ademitiu pear coisa que pode acontecer e não omengaçãorá fazer algo diferente do de o chef pedidisso é mui to progamático,0.6136363636363636,0.20361990950226244,0.12392286211252213,0.73406065
aai3QcbLetk-0034.wav,Vosk,acho que eu nunca quero ser pego em inspeção então da próxima vez que alguém tiver vindo inspecionar minha área o que eu vou fazer eu vou esconder tudo todos os problemas que eu tenho vou mandar lavar o chão vou mandar,expressão do mandar,0.9761904761904762,0.9174311926605505,0.24992543749692964,0.62681353
aai3QcbLetk-0034.wav,Whisper,acho que eu nunca quero ser pego em inspeção então da próxima vez que alguém tiver vindo inspecionar minha área o que eu vou fazer eu vou esconder tudo todos os problemas que eu tenho vou mandar lavar o chão vou mandar,é que eu nunca quero saber que é uma inspeção no próximo a vez que alguém tiver vindo a inspeção na área que eu vou fazer eu vou responder tudo do todo o problema que eu tenho vou mandar ela achar ou mandar ela,0.5238095238095238,0.24311926605504589,0.07724754694031506,0.84478027
aai3QcbLetk-0034.wav,Wav2Vec2,acho que eu nunca quero ser pego em inspeção então da próxima vez que alguém tiver vindo inspecionar minha área o que eu vou fazer eu vou esconder tudo todos os problemas que eu tenho vou mandar lavar o chão vou mandar,ét que o mundo quer caber de mainspeçãotuada a próxima vez sue alguém tiver vindo inspecionar nhaário qe eu vou fazer algo escondendo o todos o proglessos a tempocomo da lavalxa ao coma da áqua,0.7380952380952381,0.3532110091743119,0.12889711595163114,0.7416959
BILl-ziMwDY-0046.wav,Vosk,e uma sequência nos encontramos com agua agua fervendo a um determinado grau o estado espelhado é isso mesmo e quando nos perdemos aquela ideia que para estarmos sentado assim dessa forma espelhar outras possibilidades,sequência nós encontramos com água água fervente determinado grau o estado palhaço isso mesmo é quando nós perdemos aquela ideia de eu estar sentado tem que estar assim desta forma se calhar a outras possibilidades,0.6285714285714286,0.24770642201834864,0.21518346089035717,0.8202357
BILl-ziMwDY-0046.wav,Whisper,e uma sequência nos encontramos com agua agua fervendo a um determinado grau o estado espelhado é isso mesmo e quando nos perdemos aquela ideia que para estarmos sentado assim dessa forma espelhar outras possibilidades,"É uma sequência, nós encontramos com uma água. A água ferva um determinado grau. O estado palhaço é isso mesmo, é quando nós perdemos aquela ideia de eu patar a sentar, a tentar assim desta forma. Se calhar outras possibilidades.",0.5714285714285714,0.20642201834862386,0.09430164721474718,0.7863112
BILl-ziMwDY-0046.wav,Wav2Vec2,e uma sequência nos encontramos com agua agua fervendo a um determinado grau o estado espelhado é isso mesmo e quando nos perdemos aquela ideia que para estarmos sentado assim dessa forma espelhar outras possibilidades,é uma frequência nós encontramos com a água a água ferva m o determinado grau o estavo palhaço a esse mesmo é quando nós perdemos aquela ideia dio pata sentar tentar assim desta formaescalhar a outras possibilidades entã,0.6857142857142857,0.22018348623853212,0.12803960202345208,0.7567031
aai3QcbLetk-0035.wav,Vosk,eh pintar parede eh não não fala disso agora não fica quietinho deixa quieto só eu falo e aí vem o terceiro ponto que eu queria compartilhar com vocês que é a questão da cultura por mais que a gente queira promover,é agora não eu falo da cultura,0.8571428571428571,0.8644859813084113,0.24388365342583457,0.7114477
aai3QcbLetk-0035.wav,Whisper,eh pintar parede eh não não fala disso agora não fica quietinho deixa quieto só eu falo e aí vem o terceiro ponto que eu queria compartilhar com vocês que é a questão da cultura por mais que a gente queira promover,"tem da parede, não fala de sua garadão, fica quietinho, deixa quieto, só eu falo e aí eu terceiro ponto que eu queria uma parte da cozinha, isso quer questão da cultura por mais que a gente queira para o meu ouvir",0.4523809523809524,0.2803738317757009,0.08164159009154415,0.80159265
aai3QcbLetk-0035.wav,Wav2Vec2,eh pintar parede eh não não fala disso agora não fica quietinho deixa quieto só eu falo e aí vem o terceiro ponto que eu queria compartilhar com vocês que é a questão da cultura por mais que a gente queira promover,abem da parede é não a fala desoguradãontie katin des jaqueto só iouvá-loe alívial tecer o ponto qaeu querevãm partidar cocêsica questão da culturavor mas qe a gente teira promover,0.7380952380952381,0.3644859813084112,0.12699755144790864,0.66699517
aai3QcbLetk-0015.wav,Vosk,muito bem começado pela inovação a gente adora novidade se o telefone de vocês tocar se chegar um whatsapp qualquer coisa que acontecer com vocês agora vai ser mais interessante que seja por um segundo apenas,inovação a gente agora se você qualquer coisa acontecer com vocês agora que seja por zero,0.6388888888888888,0.5865384615384616,0.2624324895441532,0.7855183
